"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Mammals","24063","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24329","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24356","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24358","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24365","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24397","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24357","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27167","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24375","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24371","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24370","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24353","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24427","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24130","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24398","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24401","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24331","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24354","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24399","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24391","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24392","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24336","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24394","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24402","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24389","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24060","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24410","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24396","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24388","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24369","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24411","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24387","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24393","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24313","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24419","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24415","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24385","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24335","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24067","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24344","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24340","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24377","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24062","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","27181","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24072","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24403","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24373","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24328","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24386","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24355","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24395","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24339","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24382","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24380","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24376","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24381","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
"Mammals","24405","CANADA","Canada","QUEBEC","Québec","ABITIBI-OUEST","Abitibi-Témiscamingue",,
