"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Mammals","68176","Mexico","Mexico","Baja California Norte","Baja California",,,,,,
"Mammals","68152","Mexico","Mexico","Baja California Norte","Baja California",,,,,,
"Mammals","80288","Mexico","Mexico","Mexico","México",,,,,,
"Mammals","80287","Mexico","Mexico","Mexico","México",,,,,,
"Mammals","78728","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Mammals","78729","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Mammals","78727","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Mammals","78726","Mexico","Mexico","Michoacan","Michoacán",,,,,,
"Mammals","27568","Mexico","Mexico","Nuevo Leon","Nuevo León",,,,,,
"Mammals","86734","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","27573","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","27574","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","21084","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","21085","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63990","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63987","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","27571","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","27572","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63003","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63008","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63006","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63005","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63004","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","63007","Mexico","Mexico","San Luis Potosi","San Luis Potosí",,,,,,
"Mammals","58772","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21122","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21114","Mexico","Mexico","Unknown",,,,,,,
"Mammals","45665","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21111","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21110","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21109","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21083","Mexico","Mexico","Unknown",,,,,,,
"Mammals","45791","Mexico","Mexico","Unknown",,,,,,,
"Mammals","45592","Mexico","Mexico","Unknown",,,,,,,
"Mammals","27575","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21123","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21115","Mexico","Mexico","Unknown",,,,,,,
"Mammals","27581","Mexico","Mexico","Unknown",,,,,,,
"Mammals","78402","Mexico","Mexico","Unknown",,,,,,,
"Mammals","78487","Mexico","Mexico","Unknown",,,,,,,
"Mammals","58773","Mexico","Mexico","Unknown",,,,,,,
"Mammals","27578","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21124","Mexico","Mexico","Unknown",,,,,,,
"Mammals","27577","Mexico","Mexico","Unknown",,,,,,,
"Mammals","27576","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21112","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21121","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21120","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21119","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21118","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21117","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21116","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21113","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21082","Mexico","Mexico","Unknown",,,,,,,
"Mammals","40345","Mexico","Mexico","Unknown",,,,,,,
"Mammals","64046","Mexico","Mexico","Unknown",,,,,,,
"Mammals","64047","Mexico","Mexico","Unknown",,,,,,,
"Mammals","0101300041","Mexico","Mexico","Unknown",,,,,,,
"Mammals","40346","Mexico","Mexico","Unknown",,,,,,,
"Mammals","40344","Mexico","Mexico","Unknown",,,,,,,
"Mammals","35909","Mexico","Mexico","Unknown",,,,,,,
"Mammals","64048","Mexico","Mexico","Unknown",,,,,,,
"Mammals","94094","Mexico","Mexico","Unknown",,,,,,,
"Mammals","29433","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21086","Mexico","Mexico","Unknown",,,,,,,
"Mammals","21081","Mexico","Mexico","Unknown",,,,,,,
"Mammals","29432","Mexico","Mexico","Unknown",,,,,,,
"Mammals","29429","Mexico","Mexico","Unknown",,,,,,,
"Mammals","29434","Mexico","Mexico","Unknown",,,,,,,
"Mammals","29430","Mexico","Mexico","Unknown",,,,,,,
"Mammals","29431","Mexico","Mexico","Unknown",,,,,,,
"Mammals","78710","Mexico","Mexico","Unknown",,,,,,,
"Mammals","78712","Mexico","Mexico","Unknown",,,,,,,
"Mammals","78711","Mexico","Mexico","Unknown",,,,,,,
"Mammals","91235","Mexico","Mexico","Unknown",,,,,,,
"Mammals","64045","Mexico","Mexico","Unknown",,,,,,,
"Mammals","59343","Mexico","Mexico","Unknown",,,,,,,
"Mammals","0011280017","Mexico","Mexico","Unknown",,,,,,,
"Mammals","0011290012","Mexico","Mexico","Unknown",,,,,,,
"Mammals","59344","Mexico","Mexico","Unknown",,,,,,,
"Mammals","96033","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96015","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96014","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96528","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96429","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96013","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96012","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96031","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96028","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96009","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96007","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96008","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96020","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96025","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96017","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96032","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96030","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96430","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96428","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96427","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96029","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96019","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96011","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96024","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96018","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96026","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96027","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96034","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96519","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96523","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96475","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96473","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96468","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96469","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96470","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96479","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96526","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96481","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96512","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96513","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96514","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96515","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96518","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96511","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96448","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96510","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96472","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96441","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96446","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96444","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96442","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","97765","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96471","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96477","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96484","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96525","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96474","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96483","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","97764","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96534","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96476","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96466","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96467","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96465","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96529","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96500","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96488","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96487","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96486","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96485","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96503","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96490","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96527","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96491","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96530","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96531","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96524","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96533","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96532","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96496","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96520","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95943","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96499","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96516","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96522","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96494","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96507","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96506","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96504","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96489","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96501","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96521","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96498","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96497","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96508","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96495","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96505","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96493","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96492","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96502","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96509","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96459","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96417","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96422","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96415","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","97766","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95947","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96419","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95945","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96420","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96456","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96436","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96458","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96453","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96463","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96452","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96454","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95946","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96423","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95944","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95942","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95941","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","95940","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96414","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96426","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96418","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96424","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96455","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96416","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96421","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96021","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96010","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96022","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96023","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96016","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96425","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96457","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96480","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96451","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96443","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96517","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96461","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96438","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96431","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96432","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96464","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96434","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96433","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96435","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96445","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96437","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96450","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96439","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96440","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96447","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96449","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96460","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96478","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96482","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","96462","Mexico","Mexico","Yucatan","Yucatán",,,,,,
"Mammals","44289","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44334","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45346","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45339","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44338","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","79728","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45353","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","83945","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45347","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44337","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45348","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45349","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45350","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44326","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45352","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44339","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45358","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45345","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45369","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44328","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45359","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45344","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44331","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45351","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44352","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44349","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44350","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","45338","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44333","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44336","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44348","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44335","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44347","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44351","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44330","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44332","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44329","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44327","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","44325","Panama","Panama","Chiriqui","Chiriquí",,,,,,
"Mammals","99948","Panama","Panama","Colon","Colón",,,,,,
"Mammals","91194","PANAMA","Panama","DARIEN","Darién",,,,,,
"Mammals","78472","PANAMA","Panama","DARIEN","Darién",,,,,,
"Mammals","78447","PANAMA","Panama","DARIEN","Darién",,,,,,
"Mammals","78473","PANAMA","Panama","DARIEN","Darién",,,,,,
"Mammals","99944","Panama","Panama","Panama","Panamá",,,,,,
"Mammals","99938","Panama","Panama","Panama","Panamá",,,,,,
"Mammals","99941","Panama","Panama","Panama","Panamá",,,,,,
"Mammals","99947","Panama","Panama","Panama","Panamá",,,,,,
"Mammals","99939","Panama","Panama","Panama","Panamá",,,,,,
"Mammals","99945","Panama","Panama","Panama","Panamá",,,,,,
